,area,centroid-0,centroid-1,perimeter,orientation,major_axis_length,minor_axis_length,max_intensity-0,min_intensity-0,mean_intensity-0,max_intensity-1,min_intensity-1,mean_intensity-1,max_intensity-2,min_intensity-2,mean_intensity-2
286,0.0001906962174015193,315.47016883413187,479.3344170659366,0.05435605525214136,-0.9327206893100337,0.018799505683619544,0.013096052409698794,197.0,0.0,95.53990825688074,226.0,0.0,114.98715596330275,222.0,0.0,115.87155963302752
287,9.680563169481644e-05,330.695468164794,325.18610486891384,0.03799739916874431,-0.08497185000439514,0.013545892960568769,0.009201482841523756,183.0,0.0,77.01469237832875,200.0,0.0,87.6317722681359,215.0,0.0,96.84573002754821
288,0.0002961599707625238,324.0228808579404,786.5240806033005,0.06467185547293111,-1.5559824286167558,0.02159891240755356,0.017505287378741487,251.0,0.0,107.58650162098438,255.0,0.0,127.43707633362806,255.0,0.0,138.10315355142941
289,5.007787958684662e-05,329.99109470026065,300.94924703156676,0.028617166167793452,4.862425176767798e-05,0.01016610539655251,0.006454530677340575,254.0,0.0,85.92146596858639,247.0,0.0,87.34205933682374,228.0,0.0,84.66492146596859
290,0.00016902915916151094,364.52417417417416,724.0450664950665,0.058140252044101934,-0.19410735791188757,0.02234693769611885,0.010638283265853301,238.0,0.0,93.23544698544698,240.0,0.0,95.9095634095634,241.0,0.0,93.25883575883576
291,0.00023072371455173555,352.71643409390913,553.109356339179,0.057204684824263045,-0.5552538505403242,0.018947390165212043,0.015531629564185759,255.0,0.0,162.74866514111366,255.0,0.0,164.4515636918383,245.0,0.0,147.5099160945843
292,0.00043486395001783834,384.10542771385695,496.97793063198264,0.08461226247778272,-0.06836526575448183,0.029369961716411725,0.019219384590765085,254.0,0.0,88.47532102728732,255.0,0.0,91.35333065810593,255.0,0.0,109.73675762439808
293,0.0002023564013539736,384.36010177022865,313.42600157672183,0.058903020904758796,0.1125195560763502,0.02181126474088867,0.012100107466110725,238.0,0.0,85.05442764578834,239.0,0.0,88.66133909287257,244.0,0.0,90.78574514038877
294,0.00037177713385717144,380.7385508094402,784.801336063975,0.08186485584091407,1.2329512360317956,0.03270096622152834,0.014539670914192084,255.0,0.0,149.30819826168664,255.0,0.0,141.89711064129668,251.0,0.0,120.35776368334508
295,0.0004102383376406401,388.3439742637961,374.00024746349914,0.07727596227569154,0.25241842610120346,0.02482814695312767,0.021278558023610183,251.0,0.0,134.04104636324968,255.0,0.0,154.79413015737984,255.0,0.0,169.47830710336027
296,6.556678065801725e-05,404.52344614023446,750.8207255032072,0.03693096150232847,0.9602543128890669,0.013621941424983902,0.006722630098712325,89.0,0.0,9.547493403693931,88.0,0.0,14.54353562005277,86.0,0.0,20.941952506596305
297,8.236092620147754e-05,410.0443299876739,901.9177231907026,0.037103759861510446,-0.2248222141590964,0.013356342620643735,0.008207564521355421,118.0,0.0,17.92071881606765,124.0,0.0,29.788583509513742,120.0,0.0,42.00739957716702
298,0.0002744929125225155,404.66380039097584,560.3518122259206,0.06432625875456717,-1.522315782042702,0.022690942452442325,0.015473623508546827,255.0,0.0,163.53369357914812,244.0,0.0,133.8467895740623,247.0,0.0,138.66338207247298
299,5.477675968708939e-05,512.3846968493514,470.7025416997617,0.03129299738073314,-0.4277025958689749,0.010854658412375293,0.00667327292390165,121.0,0.0,37.99683544303797,142.0,0.0,46.1503164556962,162.0,0.0,51.34018987341772
300,0.00012378068412213607,415.4698886936145,79.91599297012303,0.04901667322754302,-0.8807113791866704,0.0188198575311516,0.008607928953355411,221.0,0.0,63.07920792079208,247.0,0.0,78.86138613861387,248.0,0.0,84.36421499292787
301,0.000232812105707399,456.9813897713823,260.7663832305488,0.06308702272896936,-0.9376531050175205,0.02490536827638823,0.011937560438192604,255.0,0.0,198.5015037593985,255.0,0.0,183.7875939849624,234.0,0.0,151.31466165413534
302,0.00011577518469209283,428.5734373042716,347.7018977827884,0.04786637973591719,0.7921261669644089,0.017277445454017996,0.009482995086501165,184.0,0.0,74.66666666666667,199.0,0.0,85.46865443425077,215.0,0.0,92.82492354740062
303,6.852533479520714e-05,437.16338624338624,186.58793650793652,0.03428477780071281,-1.0649371996483836,0.010809276510502962,0.008661899008217325,123.0,0.0,35.860677083333336,152.0,0.0,48.552083333333336,184.0,0.0,61.709635416666664
304,4.946876549977811e-05,439.4193784813838,786.6643213133979,0.030517948118795206,-1.4773058512114792,0.01252108009637797,0.005226985492714837,112.0,0.0,40.18545454545455,122.0,0.0,45.267272727272726,131.0,0.0,49.22545454545455
305,0.00024856205567302757,466.1035212089387,196.13406558142248,0.06884357689586064,-1.1193625864175951,0.026159230040365564,0.012427173650234156,210.0,0.0,98.02455278849527,237.0,0.0,119.68116450368292,255.0,0.0,143.1157488600491
306,0.00017642554450448568,456.03099054665023,1161.5607891491986,0.059004243840011794,1.5006411889670295,0.023286548921855443,0.00996378710374825,205.0,0.0,81.18077689243027,206.0,0.0,83.65338645418326,207.0,0.0,81.55527888446215
307,0.00023350823609262015,463.4324576113285,321.29339792559466,0.06091730619229455,-1.3813017719002347,0.02274197943068652,0.01314075136398833,255.0,0.0,177.787265917603,255.0,0.0,180.61498127340823,250.0,0.0,170.63520599250936
308,0.00023968639326145787,467.9380256549888,518.983617716464,0.06005331439638468,1.0600620794068185,0.020589286405379326,0.014926509251295643,252.0,0.0,147.81648351648352,253.0,0.0,148.22747252747251,250.0,0.0,139.35201465201465
309,7.9315355766135e-05,515.049140610715,590.3285335527519,0.04054235993510706,0.7617387229039909,0.015600963205051166,0.007165368260175688,120.0,0.0,52.44260485651214,128.0,0.0,53.04415011037528,130.0,0.0,48.06622516556291
310,0.0002522167401954386,480.2997383704215,936.4222730147777,0.06284264894585838,-0.9427739834422212,0.02368286369756847,0.013592721834583597,255.0,0.0,163.87443635102323,255.0,0.0,156.91710024280263,245.0,0.0,137.6364897676032
